chr2	5000	chr2	15000	4
chr2	5000	chr2	105000	2
chr2	5000	chr2	135000	1
chr2	5000	chr2	175000	1
chr2	5000	chr2	185000	1
chr2	5000	chr2	25000	1
chr2	5000	chr2	205000	1
chr2	5000	chr2	215000	1
chr2	5000	chr2	235000	1
chr2	5000	chr2	255000	1
chr2	5000	chr2	275000	1
chr2	5000	chr2	295000	2
chr2	5000	chr2	35000	2
chr2	5000	chr2	305000	4
chr2	5000	chr2	315000	2
chr2	5000	chr2	335000	1
chr2	5000	chr2	395000	1
chr2	5000	chr2	415000	2
chr2	5000	chr2	435000	1
chr2	5000	chr2	55000	1
chr2	5000	chr2	505000	1
chr2	5000	chr2	515000	1
chr2	5000	chr2	565000	1
chr2	5000	chr2	645000	1
chr2	5000	chr2	695000	1
chr2	5000	chr2	775000	1
chr2	5000	chr2	85000	2
chr2	5000	chr2	815000	1
chr2	5000	chr2	875000	1
chr2	5000	chr2	945000	1
chr2	105000	chr2	105000	12
chr2	105000	chr2	115000	25
chr2	105000	chr2	125000	6
chr2	105000	chr2	135000	8
chr2	105000	chr2	145000	9
chr2	105000	chr2	155000	8
chr2	105000	chr2	165000	3
chr2	105000	chr2	175000	7
chr2	105000	chr2	185000	7
chr2	105000	chr2	195000	4
chr2	105000	chr2	205000	4
chr2	105000	chr2	215000	3
chr2	105000	chr2	225000	2
chr2	105000	chr2	235000	3
chr2	105000	chr2	255000	1
chr2	105000	chr2	265000	1
chr2	105000	chr2	275000	1
chr2	105000	chr2	295000	3
chr2	105000	chr2	305000	2
chr2	105000	chr2	315000	2
chr2	105000	chr2	325000	2
chr2	105000	chr2	335000	1
chr2	105000	chr2	345000	2
chr2	105000	chr2	365000	2
chr2	105000	chr2	375000	3
chr2	105000	chr2	385000	1
chr2	105000	chr2	405000	1
chr2	105000	chr2	425000	2
chr2	105000	chr2	435000	1
chr2	105000	chr2	445000	1
chr2	105000	chr2	455000	3
chr2	105000	chr2	465000	3
chr2	105000	chr2	485000	1
chr2	105000	chr2	495000	2
chr2	105000	chr2	505000	1
chr2	105000	chr2	515000	1
chr2	105000	chr2	535000	1
chr2	105000	chr2	545000	1
chr2	105000	chr2	565000	1
chr2	105000	chr2	575000	1
chr2	105000	chr2	585000	2
chr2	105000	chr2	595000	2
chr2	105000	chr2	615000	2
chr2	105000	chr2	625000	3
chr2	105000	chr2	645000	3
chr2	105000	chr2	655000	2
chr2	105000	chr2	665000	2
chr2	105000	chr2	675000	1
chr2	105000	chr2	695000	1
chr2	105000	chr2	715000	2
chr2	105000	chr2	725000	1
chr2	105000	chr2	735000	1
chr2	105000	chr2	755000	2
chr2	105000	chr2	765000	2
chr2	105000	chr2	785000	1
chr2	105000	chr2	805000	1
chr2	105000	chr2	815000	1
chr2	105000	chr2	825000	1
chr2	105000	chr2	835000	1
chr2	105000	chr2	855000	1
chr2	105000	chr2	875000	1
chr2	15000	chr2	15000	9
chr2	15000	chr2	105000	3
chr2	15000	chr2	115000	1
chr2	15000	chr2	125000	1
chr2	15000	chr2	135000	1
chr2	15000	chr2	165000	1
chr2	15000	chr2	185000	2
chr2	15000	chr2	195000	1
chr2	15000	chr2	25000	16
chr2	15000	chr2	225000	2
chr2	15000	chr2	235000	1
chr2	15000	chr2	245000	2
chr2	15000	chr2	255000	3
chr2	15000	chr2	265000	1
chr2	15000	chr2	275000	2
chr2	15000	chr2	285000	1
chr2	15000	chr2	295000	1
chr2	15000	chr2	35000	5
chr2	15000	chr2	315000	1
chr2	15000	chr2	345000	1
chr2	15000	chr2	355000	1
chr2	15000	chr2	375000	1
chr2	15000	chr2	45000	3
chr2	15000	chr2	415000	2
chr2	15000	chr2	55000	1
chr2	15000	chr2	505000	2
chr2	15000	chr2	545000	2
chr2	15000	chr2	575000	2
chr2	15000	chr2	65000	1
chr2	15000	chr2	625000	1
chr2	15000	chr2	635000	1
chr2	15000	chr2	685000	1
chr2	15000	chr2	695000	1
chr2	15000	chr2	75000	1
chr2	15000	chr2	735000	2
chr2	15000	chr2	755000	1
chr2	15000	chr2	765000	1
chr2	15000	chr2	85000	3
chr2	15000	chr2	845000	1
chr2	15000	chr2	865000	2
chr2	15000	chr2	885000	1
chr2	15000	chr2	925000	4
chr2	15000	chr2	935000	31
chr2	115000	chr2	115000	23
chr2	115000	chr2	125000	38
chr2	115000	chr2	135000	22
chr2	115000	chr2	145000	15
chr2	115000	chr2	155000	10
chr2	115000	chr2	165000	8
chr2	115000	chr2	175000	7
chr2	115000	chr2	185000	10
chr2	115000	chr2	195000	3
chr2	115000	chr2	205000	4
chr2	115000	chr2	215000	5
chr2	115000	chr2	225000	5
chr2	115000	chr2	235000	4
chr2	115000	chr2	245000	4
chr2	115000	chr2	255000	3
chr2	115000	chr2	265000	3
chr2	115000	chr2	275000	2
chr2	115000	chr2	285000	4
chr2	115000	chr2	295000	1
chr2	115000	chr2	315000	2
chr2	115000	chr2	325000	3
chr2	115000	chr2	335000	2
chr2	115000	chr2	345000	5
chr2	115000	chr2	365000	3
chr2	115000	chr2	375000	2
chr2	115000	chr2	385000	3
chr2	115000	chr2	395000	2
chr2	115000	chr2	405000	1
chr2	115000	chr2	415000	3
chr2	115000	chr2	425000	1
chr2	115000	chr2	435000	1
chr2	115000	chr2	445000	1
chr2	115000	chr2	455000	3
chr2	115000	chr2	465000	2
chr2	115000	chr2	485000	1
chr2	115000	chr2	495000	1
chr2	115000	chr2	505000	1
chr2	115000	chr2	515000	1
chr2	115000	chr2	525000	1
chr2	115000	chr2	535000	2
chr2	115000	chr2	545000	1
chr2	115000	chr2	555000	3
chr2	115000	chr2	565000	2
chr2	115000	chr2	585000	1
chr2	115000	chr2	605000	2
chr2	115000	chr2	625000	4
chr2	115000	chr2	645000	3
chr2	115000	chr2	655000	3
chr2	115000	chr2	665000	2
chr2	115000	chr2	685000	1
chr2	115000	chr2	695000	2
chr2	115000	chr2	705000	1
chr2	115000	chr2	725000	1
chr2	115000	chr2	735000	3
chr2	115000	chr2	745000	1
chr2	115000	chr2	755000	2
chr2	115000	chr2	775000	1
chr2	115000	chr2	795000	3
chr2	115000	chr2	805000	1
chr2	115000	chr2	815000	1
chr2	115000	chr2	825000	2
chr2	115000	chr2	835000	2
chr2	115000	chr2	845000	1
chr2	115000	chr2	865000	2
chr2	115000	chr2	875000	1
chr2	115000	chr2	915000	1
chr2	125000	chr2	125000	43
chr2	125000	chr2	135000	46
chr2	125000	chr2	145000	26
chr2	125000	chr2	155000	25
chr2	125000	chr2	165000	24
chr2	125000	chr2	175000	9
chr2	125000	chr2	185000	7
chr2	125000	chr2	195000	3
chr2	125000	chr2	205000	10
chr2	125000	chr2	215000	7
chr2	125000	chr2	225000	5
chr2	125000	chr2	235000	6
chr2	125000	chr2	245000	5
chr2	125000	chr2	255000	5
chr2	125000	chr2	265000	4
chr2	125000	chr2	275000	3
chr2	125000	chr2	285000	2
chr2	125000	chr2	295000	7
chr2	125000	chr2	305000	3
chr2	125000	chr2	315000	3
chr2	125000	chr2	325000	1
chr2	125000	chr2	335000	4
chr2	125000	chr2	345000	4
chr2	125000	chr2	355000	2
chr2	125000	chr2	365000	3
chr2	125000	chr2	375000	4
chr2	125000	chr2	385000	2
chr2	125000	chr2	395000	5
chr2	125000	chr2	405000	3
chr2	125000	chr2	415000	4
chr2	125000	chr2	425000	2
chr2	125000	chr2	445000	2
chr2	125000	chr2	475000	1
chr2	125000	chr2	485000	3
chr2	125000	chr2	495000	1
chr2	125000	chr2	515000	1
chr2	125000	chr2	525000	2
chr2	125000	chr2	535000	2
chr2	125000	chr2	545000	1
chr2	125000	chr2	555000	2
chr2	125000	chr2	565000	3
chr2	125000	chr2	575000	7
chr2	125000	chr2	585000	3
chr2	125000	chr2	595000	1
chr2	125000	chr2	605000	1
chr2	125000	chr2	615000	2
chr2	125000	chr2	625000	2
chr2	125000	chr2	635000	2
chr2	125000	chr2	645000	2
chr2	125000	chr2	665000	6
chr2	125000	chr2	675000	3
chr2	125000	chr2	715000	2
chr2	125000	chr2	725000	1
chr2	125000	chr2	735000	1
chr2	125000	chr2	755000	3
chr2	125000	chr2	765000	3
chr2	125000	chr2	775000	2
chr2	125000	chr2	785000	2
chr2	125000	chr2	795000	1
chr2	125000	chr2	805000	4
chr2	125000	chr2	815000	1
chr2	125000	chr2	825000	1
chr2	125000	chr2	835000	2
chr2	125000	chr2	845000	2
chr2	125000	chr2	865000	1
chr2	125000	chr2	875000	1
chr2	125000	chr2	895000	1
chr2	125000	chr2	945000	1
chr2	135000	chr2	135000	56
chr2	135000	chr2	145000	127
chr2	135000	chr2	155000	33
chr2	135000	chr2	165000	23
chr2	135000	chr2	175000	19
chr2	135000	chr2	185000	18
chr2	135000	chr2	195000	9
chr2	135000	chr2	205000	7
chr2	135000	chr2	215000	12
chr2	135000	chr2	225000	1
chr2	135000	chr2	235000	14
chr2	135000	chr2	245000	4
chr2	135000	chr2	255000	3
chr2	135000	chr2	265000	3
chr2	135000	chr2	275000	1
chr2	135000	chr2	285000	3
chr2	135000	chr2	295000	7
chr2	135000	chr2	305000	3
chr2	135000	chr2	315000	3
chr2	135000	chr2	325000	1
chr2	135000	chr2	335000	6
chr2	135000	chr2	345000	2
chr2	135000	chr2	365000	9
chr2	135000	chr2	375000	7
chr2	135000	chr2	385000	4
chr2	135000	chr2	395000	1
chr2	135000	chr2	415000	6
chr2	135000	chr2	425000	3
chr2	135000	chr2	435000	2
chr2	135000	chr2	445000	3
chr2	135000	chr2	455000	3
chr2	135000	chr2	465000	4
chr2	135000	chr2	495000	4
chr2	135000	chr2	505000	2
chr2	135000	chr2	525000	6
chr2	135000	chr2	535000	1
chr2	135000	chr2	545000	1
chr2	135000	chr2	555000	2
chr2	135000	chr2	565000	3
chr2	135000	chr2	575000	2
chr2	135000	chr2	585000	1
chr2	135000	chr2	595000	1
chr2	135000	chr2	605000	1
chr2	135000	chr2	615000	3
chr2	135000	chr2	625000	5
chr2	135000	chr2	635000	3
chr2	135000	chr2	645000	1
chr2	135000	chr2	655000	2
chr2	135000	chr2	665000	6
chr2	135000	chr2	675000	5
chr2	135000	chr2	685000	3
chr2	135000	chr2	695000	1
chr2	135000	chr2	715000	1
chr2	135000	chr2	725000	3
chr2	135000	chr2	735000	3
chr2	135000	chr2	745000	3
chr2	135000	chr2	755000	2
chr2	135000	chr2	765000	1
chr2	135000	chr2	785000	4
chr2	135000	chr2	805000	5
chr2	135000	chr2	815000	7
chr2	135000	chr2	835000	4
chr2	135000	chr2	845000	2
chr2	135000	chr2	855000	2
chr2	135000	chr2	865000	3
chr2	135000	chr2	875000	1
chr2	145000	chr2	145000	166
chr2	145000	chr2	155000	160
chr2	145000	chr2	165000	67
chr2	145000	chr2	175000	35
chr2	145000	chr2	185000	46
chr2	145000	chr2	195000	9
chr2	145000	chr2	205000	19
chr2	145000	chr2	215000	22
chr2	145000	chr2	225000	10
chr2	145000	chr2	235000	21
chr2	145000	chr2	245000	5
chr2	145000	chr2	255000	11
chr2	145000	chr2	265000	8
chr2	145000	chr2	275000	6
chr2	145000	chr2	285000	5
chr2	145000	chr2	295000	10
chr2	145000	chr2	305000	5
chr2	145000	chr2	315000	14
chr2	145000	chr2	325000	6
chr2	145000	chr2	335000	11
chr2	145000	chr2	345000	4
chr2	145000	chr2	355000	4
